uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,identificationHistoryID
"d7bf7321-bd25-4fc7-a7ff-d49e8516d348","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",45,"singing","No","Male",1,,"JRUEB",
"f438a1c3-75e5-4812-92b3-6722fe9a167d","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",50,"singing","No","Male",1,,"JRUEB",
"83729686-1ec5-4d32-a2ee-7be9bb0eaae6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",40,"singing","No","Male",1,,"JRUEB",
"e5a469ee-f26b-4a5d-bfb3-488154959696","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",3,"N",,,,,,,,,,,"JRUEB",
"2f5f47df-e0c2-449f-a6a2-6cca9da817da","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",40,"singing","No","Male",1,,"JRUEB",
"66496bbc-9112-4301-89d4-d33428e7bc34","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",35,"singing","No","Male",1,,"JRUEB",
"12f1b872-f05f-46d3-aef4-55fa5769d671","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",5,"N",,,,,,,,,,,"JRUEB",
"707644d2-24b0-416d-b222-4c1f0c0c4869","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",2,"Y","RBWO","Melanerpes carolinus","species","Red-bellied Woodpecker",20,"calling","No","Unknown",1,,"JRUEB",
"ae36ff6d-e586-4299-aa8c-d8b19f5e7bba","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",6,"N",,,,,,,,,,,"JRUEB",
"003f1320-6775-4bf6-b0af-ca9fa330e6ee","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","2017-06-21T09:03Z","BART_018.1.2017-06-21",4,"N",,,,,,,,,,,"JRUEB",
"2ed7562b-d4b3-4c12-9c07-0063929aec82","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",3,"N",,,,,,,,,,,"JRUEB",
"563bd20e-a965-4fe5-9647-20924164dfd8","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",5,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",55,"calling","No","Unknown",1,,"JRUEB",
"1cc0f84c-e2dd-40f2-bf7c-5c04b07b9eb6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",2,"N",,,,,,,,,,,"JRUEB",
"eddb2a4b-632c-470e-a0cd-aa9866bdc10f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",30,"singing","No","Male",1,,"JRUEB",
"2d2aa37d-99e4-4bd9-b89d-600ebc0ed936","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",25,"singing","No","Male",1,,"JRUEB",
"bcab852b-2002-4449-b7da-2071c131fb67","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",35,"singing","No","Male",1,,"JRUEB",
"c1b56398-202e-4739-ad3a-404977d30fcb","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",6,"Y","HETH","Catharus guttatus","species","Hermit Thrush",60,"singing","No","Male",1,,"JRUEB",
"2e20b5c4-2f0f-4fc7-9e16-a731e02efd65","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",35,"singing","No","Male",1,,"JRUEB",
"8917d11c-096e-454c-b3fc-63a2e70a76d5","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2017-06-21T09:22Z","BART_018.2.2017-06-21",4,"Y","UNWO","Picidae sp.","family",,50,"drumming","No","Unknown",1,,"JRUEB",
"07844deb-5556-4a39-89d5-4bbdff6ecaaa","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2017-06-21T09:38Z","BART_018.3.2017-06-21",3,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",20,"singing","No","Male",1,,"JRUEB",
"c125fe19-4a2d-4ad0-b2c9-52844ab996b8","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2017-06-21T09:38Z","BART_018.3.2017-06-21",4,"N",,,,,,,,,,,"JRUEB",
"c12f41d9-3bf5-4263-aa1b-62f8b7ac9447","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2017-06-21T09:38Z","BART_018.3.2017-06-21",2,"N",,,,,,,,,,,"JRUEB",
"466dd62b-675f-4f01-8320-43277482fc11","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2017-06-21T09:38Z","BART_018.3.2017-06-21",6,"N",,,,,,,,,,,"JRUEB",
"ea210ded-e810-44ae-a076-e344c691b5fc","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2017-06-21T09:38Z","BART_018.3.2017-06-21",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",40,"singing","No","Male",1,,"JRUEB",
